cohort	tree	framework	strategy	task	encoder	model	surv_loss	experiment_id	n_folds	n_fold_dirs	seed	elapsed_s	primary_metric	test_mean	test_std	test_ci_low	test_ci_high	val_mean	val_std	per_fold_test	per_fold_val	mtime	path
cptac_pdac	benchmark_5fold	dtfd	standard	os	uni_v2	dtfd_mil	nllsurv	dtfd__standard__os__uni_v2__dtfd_mil__s42__nllsurv	5	5	42	3583	c_index	0.5514455267597513	0.07766841147682566	0.49223629161474103	0.6107723214285714	0.5885303631596132	0.1792815830698341	[0.6547619047619048, 0.59375, 0.48905109489051096, 0.4634146341463415, 0.55625]	[0.35555555555555557, 0.46938775510204084, 0.5957446808510638, 0.7777777777777778, 0.7441860465116279]	1784811324	dtfd/standard/os/uni_v2/dtfd_mil/nllsurv
cptac_pdac	benchmark_5fold	dtfd	standard	os	virchow2	dtfd_mil	nllsurv	dtfd__standard__os__virchow2__dtfd_mil__s42__nllsurv	5	5	42	3697	c_index	0.5571820769432929	0.0953007265558624	0.47116440736878695	0.6024999999999999	0.6630196466953377	0.09094547635994114	[0.5952380952380952, 0.60625, 0.38686131386861317, 0.5975609756097561, 0.6]	[0.7111111111111111, 0.7755102040816326, 0.6170212765957447, 0.5370370370370371, 0.6744186046511628]	1784811432	dtfd/standard/os/virchow2/dtfd_mil/nllsurv
cptac_pdac	benchmark_5fold	nnmil	standard	immune_class	hoptimus1	simple_mil		nnmil__standard__immune_class__hoptimus1__simple_mil__s42	5	5	42	4331.503728904179	auc_roc	0.559478767643154	0.08306962832003828	0.5008226169101615	0.6326306014298291	0.6211604910753377	0.1241494646330695	[0.5037836526800873, 0.6011346713117743, 0.5173895622029715, 0.489007724301842, 0.6860782277190945]	[0.6793406372210721, 0.6038359788359788, 0.7901960784313725, 0.4555226322960877, 0.5769071285921776]	1784812019	nnmil/standard/immune_class/hoptimus1/simple_mil
cptac_pdac	benchmark_5fold	nnmil	standard	immune_class	uni_v2	simple_mil		nnmil__standard__immune_class__uni_v2__simple_mil__s42	5	5	42	4403.356385461055	auc_roc	0.5254784834349318	0.06492711162153487	0.4714674980319643	0.5735429511901349	0.6579650304185767	0.0848578112602274	[0.4910219096127415, 0.565288001056502, 0.4336758598301926, 0.5376745395127748, 0.5997321071624477]	[0.7614566559312936, 0.6600529100529101, 0.6628851540616246, 0.6800431706610196, 0.5253872613860359]	1784812092	nnmil/standard/immune_class/uni_v2/simple_mil
cptac_pdac	benchmark_5fold	nnmil	standard	immune_class	virchow2	simple_mil		nnmil__standard__immune_class__virchow2__simple_mil__s42	5	5	42	4724.6161240991205	auc_roc	0.5537460621422304	0.03378077485838269	0.5271208304884526	0.5803853549392599	0.6549163266267267	0.08716477418732681	[0.513179117147708, 0.589004681920558, 0.5861924532702522, 0.5288918597742127, 0.5514621985984215]	[0.7294781841883292, 0.6620370370370371, 0.7490196078431373, 0.5824321072604826, 0.5516146968046477]	1784812412	nnmil/standard/immune_class/virchow2/simple_mil
cptac_pdac	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	cox	nnmil__standard__os__hoptimus1__simple_mil__s42__cox	5	5	42	9190.013280257932	c_index	0.49578032672923183	0.08693920003138911	0.4258401763990268	0.5599999999999999	0.5788236666924729	0.1663042545213825	[0.36904761904761907, 0.5625, 0.45985401459854014, 0.5, 0.5875]	[0.35555555555555557, 0.5918367346938775, 0.48936170212765956, 0.6666666666666666, 0.7906976744186046]	1784816878	nnmil/standard/os/hoptimus1/simple_mil/cox
cptac_pdac	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	nllsurv	nnmil__standard__os__hoptimus1__simple_mil__s42__nllsurv	5	5	42	9190.438423145912	c_index	0.528074965877396	0.10575782016786534	0.45108895614503586	0.6238109756097561	0.6403146702630692	0.10235254569149396	[0.4166666666666667, 0.5875, 0.46715328467153283, 0.4878048780487805, 0.68125]	[0.5777777777777777, 0.7551020408163265, 0.5319148936170213, 0.5925925925925926, 0.7441860465116279]	1784816879	nnmil/standard/os/hoptimus1/simple_mil/nllsurv
cptac_pdac	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	cox	nnmil__standard__os__uni_v2__simple_mil__s42__cox	5	5	42	12370.975573527045	c_index	0.5074946272794324	0.09914064789988876	0.43785714285714283	0.5933874844222895	0.5736374268218476	0.11539872634976457	[0.4642857142857143, 0.6625, 0.4306569343065693, 0.5487804878048781, 0.43125]	[0.4444444444444444, 0.6122448979591837, 0.48936170212765956, 0.7407407407407407, 0.5813953488372093]	1784820059	nnmil/standard/os/uni_v2/simple_mil/cox
cptac_pdac	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	nllsurv	nnmil__standard__os__uni_v2__simple_mil__s42__nllsurv	5	5	42	9803.949449149892	c_index	0.553210640318082	0.05350756335287537	0.5042355794908314	0.583729674796748	0.5894169721327422	0.038552535048877894	[0.5833333333333334, 0.58125, 0.45985401459854014, 0.5853658536585366, 0.55625]	[0.5777777777777777, 0.6326530612244898, 0.5531914893617021, 0.5555555555555556, 0.627906976744186]	1784817493	nnmil/standard/os/uni_v2/simple_mil/nllsurv
cptac_pdac	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	cox	nnmil__standard__os__virchow2__simple_mil__s42__cox	5	5	42	10369.970564305782	c_index	0.4779427142941919	0.054494202574995786	0.4472665645637817	0.5292000580720092	0.5350300379649358	0.13409247011478861	[0.47023809523809523, 0.4375, 0.45255474452554745, 0.573170731707317, 0.45625]	[0.4222222222222222, 0.3673469387755102, 0.5957446808510638, 0.6851851851851852, 0.6046511627906976]	1784818058	nnmil/standard/os/virchow2/simple_mil/cox
cptac_pdac	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	nllsurv	nnmil__standard__os__virchow2__simple_mil__s42__nllsurv	5	5	42	9619.497243268997	c_index	0.5279543286960503	0.0674590687962761	0.474837228820672	0.58014568815331	0.6198373839612266	0.16183104364595527	[0.5178571428571429, 0.60625, 0.45255474452554745, 0.47560975609756095, 0.5875]	[0.6, 0.3877551020408163, 0.723404255319149, 0.5740740740740741, 0.813953488372093]	1784817308	nnmil/standard/os/virchow2/simple_mil/nllsurv
cptac_pdac	benchmark_5fold	titan	standard	immune_class	titan	titan		titan__standard__immune_class__titan__titan__s42	5	5	42	79.40019798278809	auc_roc	0.536084205614358	0.06374035709908721	0.48931382570476745	0.5861131033319689	0.5797134864596558	0.11587038440067704	[0.6236528822055138, 0.5298034350216513, 0.48176732139413986, 0.5737336601307189, 0.4714637293197665]	[0.5975624952074228, 0.4546957671957672, 0.7432773109243698, 0.4829140433259427, 0.6201178156447764]	1785053800	titan/standard/immune_class/titan/titan
cptac_pdac	benchmark_5fold	titan	standard	os	titan	titan	cox	titan__standard__os__titan__titan__s42__cox	5	5	42	69.19650888442993	c_index	0.5422418762769483	0.11123950616200699	0.4582116788321168	0.6305603948896632	0.5961378391589744	0.0725476914946546	[0.6488095238095238, 0.5625, 0.41605839416058393, 0.6463414634146342, 0.4375]	[0.5333333333333333, 0.6122448979591837, 0.6382978723404256, 0.6851851851851852, 0.5116279069767442]	1785053870	titan/standard/os/titan/titan/cox
cptac_pdac	benchmark_5fold	titan	standard	os	titan	titan	nllsurv	titan__standard__os__titan__titan__s42__nllsurv	5	5	42	61.89041352272034	c_index	0.5773565684952991	0.09994482566786349	0.4946945603058742	0.6460656213704995	0.6334973182191673	0.10318204522111289	[0.6190476190476191, 0.60625, 0.41605839416058393, 0.6829268292682927, 0.5625]	[0.6, 0.7346938775510204, 0.723404255319149, 0.48148148148148145, 0.627906976744186]	1785053934	titan/standard/os/titan/titan/nllsurv
tcga_hnsc	benchmark_5fold	abmil	standard	grade	hoptimus1	abmil		abmil__standard__grade__hoptimus1__abmil__s42	5	5	42	576	auc_roc	0.6725971549358646	0.07508079921868721	0.6127303222464513	0.7324639876252779	0.7128822412155745	0.09282893121406796	[0.6809341494825366, 0.7436464371948243, 0.5904063976644621, 0.6009523332103978, 0.7470464571271022]	[0.7716197768281101, 0.7713853276353276, 0.62346569325736, 0.7969848053181386, 0.6009556030389364]	1784813890	abmil/standard/grade/hoptimus1/abmil
tcga_hnsc	benchmark_5fold	abmil	standard	grade	uni_v2	abmil		abmil__standard__grade__uni_v2__abmil__s42	5	5	42	476	auc_roc	0.6958049596759274	0.09640938147822235	0.6199761051373954	0.7716338142144592	0.7116642924976259	0.09539485182993483	[0.7821952838081869, 0.7265558217171121, 0.5987375826085504, 0.5879247693763823, 0.7836113408694053]	[0.8053626543209876, 0.7784900284900286, 0.6173967236467237, 0.7562351614434948, 0.6008368945868946]	1784813738	abmil/standard/grade/uni_v2/abmil
tcga_hnsc	benchmark_5fold	abmil	standard	grade	virchow2	abmil		abmil__standard__grade__virchow2__abmil__s42	5	5	42	1041	auc_roc	0.6600098975098974	0.0589651000949175	0.6130585066068936	0.7030611626276949	0.7245993589743589	0.1002575331099561	[0.7384124835737739, 0.6802727439824213, 0.6127233578846483, 0.5907654770557996, 0.6778754250528444]	[0.7881083808167141, 0.7902362298195631, 0.6058790360873694, 0.8135030864197531, 0.6252700617283952]	1784814638	abmil/standard/grade/virchow2/abmil
tcga_hnsc	benchmark_5fold	abmil	standard	os	hoptimus1	abmil	cox	abmil__standard__os__hoptimus1__abmil__s42__cox	5	5	42	10228	c_index	0.5778561008777763	0.03247825103895934	0.5522166395492449	0.6029842721211274	0.567271920925237	0.11266609724560149	[0.5982431807674526, 0.5426770126091174, 0.5452334630350194, 0.5878186968838527, 0.6153081510934394]	[0.4838012958963283, 0.7599206349206349, 0.5717171717171717, 0.5209205020920502, 0.5]	1784823029	abmil/standard/os/hoptimus1/abmil/cox
tcga_hnsc	benchmark_5fold	abmil	standard	os	hoptimus1	abmil	nllsurv	abmil__standard__os__hoptimus1__abmil__s42__nllsurv	5	5	42	11283	c_index	0.5796099257957955	0.06037237141922649	0.5448011193501638	0.6322359864918927	0.5478925846040483	0.04742542532936777	[0.6846971798428109, 0.549466537342386, 0.5535019455252919, 0.5745986779981114, 0.5357852882703777]	[0.48812095032397407, 0.5456349206349206, 0.5313131313131313, 0.6192468619246861, 0.5551470588235294]	1784824053	abmil/standard/os/hoptimus1/abmil/nllsurv
tcga_hnsc	benchmark_5fold	abmil	standard	os	uni_v2	abmil	cox	abmil__standard__os__uni_v2__abmil__s42__cox	5	5	42	10784	c_index	0.5673972020070506	0.025864427009790216	0.5482479916263223	0.5883995150686265	0.5880917515644652	0.10034326343459546	[0.5344429033749422, 0.555286129970902, 0.5627431906614786, 0.5826251180358829, 0.6018886679920478]	[0.4406047516198704, 0.7162698412698413, 0.6303030303030303, 0.5815899581589958, 0.5716911764705882]	1784823570	abmil/standard/os/uni_v2/abmil/cox
tcga_hnsc	benchmark_5fold	abmil	standard	os	uni_v2	abmil	nllsurv	abmil__standard__os__uni_v2__abmil__s42__nllsurv	5	5	42	12355	c_index	0.5646011982098889	0.03652965652018498	0.5425347650666967	0.5963383568411504	0.554805883344043	0.048924503066759314	[0.6264447526583449, 0.5528612997090203, 0.5413424124513618, 0.56657223796034, 0.5357852882703777]	[0.4773218142548596, 0.5357142857142857, 0.5898989898989899, 0.5920502092050209, 0.5790441176470589]	1784825120	abmil/standard/os/uni_v2/abmil/nllsurv
tcga_hnsc	benchmark_5fold	abmil	standard	os	virchow2	abmil	cox	abmil__standard__os__virchow2__abmil__s42__cox	5	5	42	11360	c_index	0.5728157326321893	0.029583487354462628	0.5486032249809482	0.5954047532615838	0.568218799249914	0.0779829906779078	[0.5959315765141008, 0.5354025218234724, 0.5559338521400778, 0.5684608120868744, 0.6083499005964215]	[0.4794816414686825, 0.6805555555555556, 0.5131313131313131, 0.5962343096234309, 0.5716911764705882]	1784824185	abmil/standard/os/virchow2/abmil/cox
tcga_hnsc	benchmark_5fold	abmil	standard	os	virchow2	abmil	nllsurv	abmil__standard__os__virchow2__abmil__s42__nllsurv	5	5	42	12522	c_index	0.582102701018177	0.03742327457200897	0.5525828688100782	0.6113573639129835	0.5681302168066695	0.07158651334876585	[0.6292186777623671, 0.5373423860329777, 0.5627431906614786, 0.5698772426817753, 0.6113320079522863]	[0.48812095032397407, 0.5634920634920635, 0.5232323232323233, 0.6757322175732218, 0.5900735294117647]	1784825309	abmil/standard/os/virchow2/abmil/nllsurv
tcga_hnsc	benchmark_5fold	clam	standard	grade	hoptimus1	clam_mb		clam__standard__grade__hoptimus1__clam_mb__s42	5	5	42	17962.992533123004	auc_roc	0.6740680227777001	0.08213012231923794	0.611350584898972	0.7426887031725741	0.6448723884140551	0.10218413957456857	[0.6893997877868846, 0.7783477573800154, 0.5788517336904433, 0.6048248346635443, 0.7189160003676133]	[0.744542378917379, 0.6440853513770181, 0.6111585944919279, 0.7318108974358974, 0.4927647198480532]	1784830581	clam/standard/grade/hoptimus1/clam_mb
tcga_hnsc	benchmark_5fold	clam	standard	grade	uni_v2	clam_mb		clam__standard__grade__uni_v2__clam_mb__s42	5	5	42	17902.294983259984	auc_roc	0.6949333462236688	0.089682392419734	0.6271086500118758	0.7627580424354617	0.6725255223171891	0.08390335904769548	[0.7593194738356028, 0.7744688405978728, 0.594273647499454, 0.6003911858750568, 0.7462135833103575]	[0.7808374881291549, 0.7157259021842356, 0.6124050332383666, 0.6850130579297247, 0.5686461301044634]	1784830520	clam/standard/grade/uni_v2/clam_mb
tcga_hnsc	benchmark_5fold	clam	standard	grade	virchow2	clam_mb		clam__standard__grade__virchow2__clam_mb__s42	5	5	42	22187.732042343938	auc_roc	0.7139423897488413	0.07984578676403695	0.6509394428749268	0.7727225561177175	0.7038669278252613	0.07053091451667057	[0.7430052921988405, 0.7673295342650182, 0.6687591679527163, 0.5976600460471428, 0.792957908280489]	[0.7565527065527066, 0.7378947056030389, 0.7067248338081672, 0.7363633665717, 0.5817990265906933]	1784834806	clam/standard/grade/virchow2/clam_mb
tcga_hnsc	benchmark_5fold	clam	standard	os	hoptimus1	clam_mb	nllsurv	clam__standard__os__hoptimus1__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.5820976011944483	0.07027264400185751	0.5349513568218754	0.6424292813981921	0.5834611668623046	0.056310076376326935	[0.6976421636615812, 0.5324927255092143, 0.52431906614786, 0.5949008498583569, 0.5611332007952287]	[0.5118790496760259, 0.6567460317460317, 0.5474747474747474, 0.6129707112970711, 0.5882352941176471]	1784815023	clam/standard/os/hoptimus1/clam_mb/nllsurv
tcga_hnsc	benchmark_5fold	clam	standard	os	uni_v2	clam_mb	nllsurv	clam__standard__os__uni_v2__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.5854005286804969	0.03611634149150372	0.5566369453964695	0.6138414954076573	0.5906665754838422	0.06646235592382037	[0.6380027739251041, 0.5426770126091174, 0.5622568093385214, 0.591123701605288, 0.5929423459244533]	[0.490280777537797, 0.6388888888888888, 0.5656565656565656, 0.600418410041841, 0.6580882352941176]	1784815303	clam/standard/os/uni_v2/clam_mb/nllsurv
tcga_hnsc	benchmark_5fold	clam	standard	os	virchow2	clam_mb	nllsurv	clam__standard__os__virchow2__clam_mb__s42__nllsurv	5	5	42	0	c_index	0.5842161910811177	0.041447007547421956	0.5471796812373222	0.6136479039343944	0.5594481073799114	0.061809490713350394	[0.6333795654184003, 0.520368574199806, 0.5753891050583657, 0.5925401322001889, 0.5994035785288271]	[0.4794816414686825, 0.5734126984126984, 0.5212121212121212, 0.5815899581589958, 0.6415441176470589]	1784816010	clam/standard/os/virchow2/clam_mb/nllsurv
tcga_hnsc	benchmark_5fold	dtfd	standard	grade	hoptimus1	dtfd_mil		dtfd__standard__grade__hoptimus1__dtfd_mil__s42	5	5	42	1491	auc_roc	0.6469605334927915	0.08755923504186071	0.5773244795825441	0.7079542440832765	0.7176038698955365	0.06272958916142382	[0.7396965638901123, 0.6977651977651979, 0.6648476971057616, 0.6216359805069482, 0.5108572281959378]	[0.7587191358024691, 0.747610992402659, 0.6204208214624881, 0.7716524216524215, 0.6896159781576449]	1784814935	dtfd/standard/grade/hoptimus1/dtfd_mil
tcga_hnsc	benchmark_5fold	dtfd	standard	grade	uni_v2	dtfd_mil		dtfd__standard__grade__uni_v2__dtfd_mil__s42	5	5	42	1158	auc_roc	0.6413459091684899	0.08907290355724505	0.5761731458505652	0.7054927748476135	0.7245364434947769	0.08453897629227702	[0.7491687225558193, 0.7051114655953366, 0.618903497935756, 0.6137740097417517, 0.5197718500137855]	[0.8080870132953466, 0.7965396486229821, 0.6593690645773979, 0.7429457502374168, 0.6157407407407408]	1784814342	dtfd/standard/grade/uni_v2/dtfd_mil
tcga_hnsc	benchmark_5fold	dtfd	standard	grade	virchow2	dtfd_mil		dtfd__standard__grade__virchow2__dtfd_mil__s42	5	5	42	1956	auc_roc	0.6274547644708935	0.10654883995310667	0.5483586127134514	0.7071447668221862	0.759684829059829	0.05495256650840572	[0.7269545269545269, 0.7546065941227232, 0.5726015919564307, 0.5696323389871777, 0.5134787703336091]	[0.821812678062678, 0.780846391263058, 0.7176252374169042, 0.789826685660019, 0.6883131528964862]	1784815453	dtfd/standard/grade/virchow2/dtfd_mil
tcga_hnsc	benchmark_5fold	dtfd	standard	os	hoptimus1	dtfd_mil	nllsurv	dtfd__standard__os__hoptimus1__dtfd_mil__s42__nllsurv	5	5	42	12048	c_index	0.5807070739989806	0.054048005830178034	0.539062949321681	0.6220426696896517	0.5729377452757902	0.043946774416211566	[0.6551086453999075, 0.5286129970902037, 0.5301556420233463, 0.5793201133144475, 0.610337972166998]	[0.5442764578833693, 0.6051587301587301, 0.5656565656565656, 0.5209205020920502, 0.6286764705882353]	1784824845	dtfd/standard/os/hoptimus1/dtfd_mil/nllsurv
tcga_hnsc	benchmark_5fold	dtfd	standard	os	uni_v2	dtfd_mil	nllsurv	dtfd__standard__os__uni_v2__dtfd_mil__s42__nllsurv	5	5	42	13205	c_index	0.600029041483976	0.03809837229931844	0.5667139689563779	0.6267143552930503	0.6085626688552662	0.06249854367700674	[0.6412390198797966, 0.5397672162948594, 0.5938715953307393, 0.6203966005665722, 0.6048707753479126]	[0.5118790496760259, 0.5892857142857143, 0.6545454545454545, 0.6694560669456067, 0.6176470588235294]	1784825985	dtfd/standard/os/uni_v2/dtfd_mil/nllsurv
tcga_hnsc	benchmark_5fold	dtfd	standard	os	virchow2	dtfd_mil	nllsurv	dtfd__standard__os__virchow2__dtfd_mil__s42__nllsurv	5	5	42	13068	c_index	0.5571831085136377	0.06078484223355055	0.5125237307064942	0.6087061966395224	0.5609605893683972	0.0522890785179618	[0.6000924641701341, 0.524733268671193, 0.5019455252918288, 0.5169971671388102, 0.6421471172962226]	[0.4838012958963283, 0.5734126984126984, 0.5353535353535354, 0.6129707112970711, 0.5992647058823529]	1784825887	dtfd/standard/os/virchow2/dtfd_mil/nllsurv
tcga_hnsc	benchmark_5fold	nnmil	standard	grade	hoptimus1	simple_mil		nnmil__standard__grade__hoptimus1__simple_mil__s42	5	5	42	8837.976486675907	auc_roc	0.6413124121995091	0.12849434031780907	0.5448670176895984	0.7347545166900007	0.681369301994302	0.13539071710256173	[0.7586625739851547, 0.7658825344309216, 0.6246823666178506, 0.6031656217140088, 0.45416896424960945]	[0.7966049382716051, 0.685695631528965, 0.6819058641975309, 0.7838200379867047, 0.4588200379867046]	1784821457	nnmil/standard/grade/hoptimus1/simple_mil
tcga_hnsc	benchmark_5fold	nnmil	standard	grade	uni_v2	simple_mil		nnmil__standard__grade__uni_v2__simple_mil__s42	5	5	42	9673.66606648406	auc_roc	0.6643478266058912	0.09880540012784281	0.5890390416035578	0.7437209863016315	0.6526602564102565	0.11689591190091711	[0.8010963946447819, 0.7300312889022567, 0.569689181785956, 0.5852844586715554, 0.6356378090249059]	[0.7865473646723647, 0.6596064814814815, 0.5953970797720798, 0.733173076923077, 0.48857727920227917]	1784822292	nnmil/standard/grade/uni_v2/simple_mil
tcga_hnsc	benchmark_5fold	nnmil	standard	grade	virchow2	simple_mil		nnmil__standard__grade__virchow2__simple_mil__s42	5	5	42	9271.08533786307	auc_roc	0.7126133066455648	0.07514162163565645	0.6541314181636763	0.7690944419976679	0.7142105887939221	0.0843111622442813	[0.7867145399403465, 0.7540990073248138, 0.6390788721433883, 0.6242020524278589, 0.7589720613914163]	[0.7679962013295346, 0.7515046296296296, 0.6471866096866097, 0.8005905745489078, 0.6037749287749289]	1784821890	nnmil/standard/grade/virchow2/simple_mil
tcga_hnsc	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	cox	nnmil__standard__os__hoptimus1__simple_mil__s42__cox	5	5	42	21136.70896955894	c_index	0.55847839282897	0.04820684685295204	0.5228245405889491	0.5981645035014141	0.5894929779949155	0.0947560334022905	[0.49976883957466484, 0.5344325897187197, 0.5457198443579766, 0.5897072710103871, 0.6227634194831014]	[0.5680345572354212, 0.75, 0.5797979797979798, 0.5, 0.5496323529411765]	1784833755	nnmil/standard/os/hoptimus1/simple_mil/cox
tcga_hnsc	benchmark_5fold	nnmil	standard	os	hoptimus1	simple_mil	nllsurv	nnmil__standard__os__hoptimus1__simple_mil__s42__nllsurv	5	5	42	18689.94083324098	c_index	0.5943085489037027	0.0681441689072736	0.5493969191602172	0.6515178621147134	0.5578719823698678	0.0552233057432061	[0.705039297272307, 0.5504364694471388, 0.5457198443579766, 0.615675165250236, 0.5546719681908548]	[0.46652267818574517, 0.5615079365079365, 0.5858585858585859, 0.6129707112970711, 0.5625]	1784831308	nnmil/standard/os/hoptimus1/simple_mil/nllsurv
tcga_hnsc	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	cox	nnmil__standard__os__uni_v2__simple_mil__s42__cox	5	5	42	31650.364988574875	c_index	0.5705872645970765	0.06079418665521614	0.5261666501538401	0.6168906539962336	0.6159669732313996	0.08552573050936116	[0.5899214054553861, 0.5077594568380214, 0.5778210116731517, 0.5188857412653447, 0.6585487077534792]	[0.5593952483801296, 0.7242063492063492, 0.6505050505050505, 0.50418410041841, 0.6415441176470589]	1784844269	nnmil/standard/os/uni_v2/simple_mil/cox
tcga_hnsc	benchmark_5fold	nnmil	standard	os	uni_v2	simple_mil	nllsurv	nnmil__standard__os__uni_v2__simple_mil__s42__nllsurv	5	5	42	18683.44153096911	c_index	0.5481079661783246	0.06491183443391857	0.4972271778223792	0.6040375340256233	0.550778329599728	0.0443258334282601	[0.6449375866851595, 0.5475266731328807, 0.5505836575875487, 0.4627006610009443, 0.5347912524850894]	[0.5334773218142549, 0.503968253968254, 0.5535353535353535, 0.5397489539748954, 0.6231617647058824]	1784831302	nnmil/standard/os/uni_v2/simple_mil/nllsurv
tcga_hnsc	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	cox	nnmil__standard__os__virchow2__simple_mil__s42__cox	5	5	42	15633.577685049037	c_index	0.5669854293642491	0.04031641308890716	0.5354654413641764	0.5980676805267022	0.6098243029028547	0.06839606277421185	[0.5339805825242718, 0.5155189136760426, 0.5967898832684825, 0.6081208687440982, 0.5805168986083499]	[0.6069114470842333, 0.7023809523809523, 0.5111111111111111, 0.6276150627615062, 0.6011029411764706]	1784828252	nnmil/standard/os/virchow2/simple_mil/cox
tcga_hnsc	benchmark_5fold	nnmil	standard	os	virchow2	simple_mil	nllsurv	nnmil__standard__os__virchow2__simple_mil__s42__nllsurv	5	5	42	19690.05275189993	c_index	0.5676012282170003	0.04023548575679006	0.5362391625547932	0.5954616884474468	0.6070578756456706	0.06938762911379774	[0.5256588072122053, 0.5266731328806984, 0.5958171206225681, 0.5755429650613787, 0.614314115308151]	[0.5269978401727862, 0.6329365079365079, 0.5434343434343434, 0.6903765690376569, 0.6415441176470589]	1784832309	nnmil/standard/os/virchow2/simple_mil/nllsurv
tcga_hnsc	benchmark_5fold	titan	standard	grade	titan	titan		titan__standard__grade__titan__titan__s42	5	5	42	130.87161493301392	auc_roc	0.6648971070745264	0.05193493767033153	0.6238912551009326	0.7035505921050277	0.7117034662867996	0.09279603689939554	[0.6932241891919312, 0.7186285339511146, 0.6034117316375381, 0.615193647451712, 0.6940274331403363]	[0.8046652421652422, 0.7207769468186135, 0.5672127255460588, 0.7773237179487179, 0.6885386989553656]	1785026049	titan/standard/grade/titan/titan
tcga_hnsc	benchmark_5fold	titan	standard	os	titan	titan	cox	titan__standard__os__titan__titan__s42__cox	5	5	42	151.8148226737976	c_index	0.5738492117048337	0.0801001017376586	0.5163390158019678	0.6403287765560413	0.6248610187464125	0.12912480109970567	[0.6934812760055479, 0.502909796314258, 0.5252918287937743, 0.5292728989612843, 0.6182902584493042]	[0.4060475161987041, 0.7341269841269841, 0.6525252525252525, 0.702928870292887, 0.6286764705882353]	1785026204	titan/standard/os/titan/titan/cox
tcga_hnsc	benchmark_5fold	titan	standard	os	titan	titan	nllsurv	titan__standard__os__titan__titan__s42__nllsurv	5	5	42	166.0549077987671	c_index	0.5921978490451812	0.08358161834091954	0.5285985461930758	0.6568388589865082	0.5979590090227791	0.11767767174922866	[0.7078132223763292, 0.5033947623666344, 0.5894941634241245, 0.5236071765816809, 0.6366799204771372]	[0.39740820734341253, 0.6785714285714286, 0.593939393939394, 0.6820083682008368, 0.6378676470588235]	1785026373	titan/standard/os/titan/titan/nllsurv
tcga_lgg	benchmark_5fold	abmil	standard	idh1	hoptimus1	abmil		abmil__standard__idh1__hoptimus1__abmil__s42	5	5	42	791	auc_roc	0.8821051669906763	0.03618258357003954	0.8527989468949823	0.9081762478806223	0.8749601275917065	0.08130886944772066	[0.8713105076741441, 0.9103277674706245, 0.8274521531100478, 0.8827751196172249, 0.9186602870813397]	[0.7990430622009569, 0.972027972027972, 0.8531468531468531, 0.9487179487179488, 0.8018648018648018]	1784651281	abmil/standard/idh1/hoptimus1/abmil
tcga_lgg	benchmark_5fold	abmil	standard	idh1	uni_v2	abmil		abmil__standard__idh1__uni_v2__abmil__s42	5	5	42	634	auc_roc	0.8546064097670385	0.028158288466652564	0.8341242717182566	0.880247623190207	0.8434302539565698	0.07272301548942044	[0.8695395513577332, 0.8388991960420531, 0.8235645933014354, 0.8953349282296651, 0.8456937799043063]	[0.8325358851674641, 0.9324009324009324, 0.787878787878788, 0.9020979020979021, 0.7622377622377623]	1784651150	abmil/standard/idh1/uni_v2/abmil
tcga_lgg	benchmark_5fold	abmil	standard	idh1	virchow2	abmil		abmil__standard__idh1__virchow2__abmil__s42	5	5	42	1138	auc_roc	0.7802478081271655	0.04672326792115667	0.7477002867262609	0.8252392344497608	0.8092994724573671	0.08455080794939991	[0.7508854781582055, 0.779839208410637, 0.7359449760765551, 0.777511961722488, 0.8570574162679426]	[0.722488038277512, 0.8531468531468531, 0.7668997668997669, 0.9347319347319347, 0.7692307692307693]	1784652260	abmil/standard/idh1/virchow2/abmil
tcga_lgg	benchmark_5fold	abmil	standard	os	hoptimus1	abmil	cox	abmil__standard__os__hoptimus1__abmil__s42__cox	5	5	42	10016	c_index	0.7578914785012827	0.040902969887291925	0.7263087689137215	0.789474188088844	0.7396293474371403	0.07804348349302354	[0.7298850574712644, 0.7028571428571428, 0.7931609674728941, 0.7974947807933194, 0.7660594439117929]	[0.7553191489361702, 0.8419243986254296, 0.7301038062283737, 0.6234309623430963, 0.7473684210526316]	1784947353	abmil/standard/os/hoptimus1/abmil/cox
tcga_lgg	benchmark_5fold	abmil	standard	os	hoptimus1	abmil	nllsurv	abmil__standard__os__hoptimus1__abmil__s42__nllsurv	5	5	42	10892	c_index	0.7601508686422778	0.046972223951241024	0.723024520338105	0.79727721694645	0.7279947874110972	0.11356023090700104	[0.7068965517241379, 0.7152380952380952, 0.7998331943286072, 0.8079331941544885, 0.7708533077660594]	[0.75177304964539, 0.8762886597938144, 0.7820069204152249, 0.5983263598326359, 0.631578947368421]	1784948331	abmil/standard/os/hoptimus1/abmil/nllsurv
